timestamp,portfolio_value,portfolio_return,btc_weight,eth_weight,cash_weight,risk_on_weight,ppo_btc_weight,ppo_eth_weight,ppo_cash_weight,sac_btc_weight,sac_eth_weight,sac_cash_weight,ppo_risk_on,sac_risk_on,inferred_ppo_share,turnover,transaction_cost,cost_multiplier,step_reward,portfolio_return_pct,cost_drag_pct
2025-09-30 00:00:00+00:00,19545.58109639295,-0.056893338092908974,0.47180468,0.47832078,0.049874544,0.95012546,0.4688427,0.4455171,0.085640185,0.47955415,0.4890818,0.031364083,0.9143598,0.9686359,0.3746070668502003,28.149228498339653,0.08444768655317603,-0.08101493596326537,-19.53948547252243,-5.689333809290897,-8.101493596326536
2025-10-31 00:00:00+00:00,18102.716168050578,-0.07382051836814707,0.4582613,0.46740994,0.07432877,0.9256712,0.4520748,0.41886705,0.12905812,0.47414857,0.48573443,0.040117,0.8709419,0.959883,0.378416782305454,34.46906693279743,0.10340720151725691,-0.0982887591876419,-46.70236589817545,-7.382051836814707,-9.82887591876419
2025-11-30 00:00:00+00:00,15205.969460055496,-0.1600172416726906,0.44337082,0.42535278,0.1312764,0.86872363,0.45469755,0.44392517,0.10137724,0.44288945,0.4243061,0.13280444,0.89862275,0.86719555,0.5027551374791774,39.59618619084358,0.11878466527559794,-0.11205585199186652,-50.47865252386296,-16.00172416726906,-11.205585199186652
2025-12-31 00:00:00+00:00,14422.436127185136,-0.05152800911041011,0.4539144,0.4444249,0.101660684,0.89833933,0.47080547,0.43839583,0.0907987,0.44106704,0.4486392,0.110293746,0.9092013,0.88970625,0.4325256365377952,39.51341772079468,0.11854005414352287,-0.11182576971459335,-21.77694453351708,-5.152800911041011,-11.182576971459335
2026-01-31 00:00:00+00:00,12084.203000617837,-0.16212469973501265,0.48027247,0.4685297,0.05119786,0.9488022,0.45739383,0.42060974,0.12199645,0.4895937,0.47785938,0.03254692,0.87800354,0.96745306,0.32235263380475054,31.16638019680977,0.09349362323700916,-0.08929855196618941,-30.921005112383572,-16.212469973501264,-8.929855196618941
2026-02-28 00:00:00+00:00,11305.309005299046,-0.06445555369096156,0.38084373,0.38914818,0.23000808,0.76999193,0.40416923,0.4508255,0.14500526,0.38044506,0.3383205,0.2812345,0.8549947,0.71876556,0.520819490525516,46.008109733462334,0.1380168227260583,-0.12897567451012226,-54.35703600432648,-6.445555369096157,-12.897567451012225
