timestamp,agent_rl_only,agent_rl_full,btc_proxy,eth_proxy,equal_weight_btc_eth
2025-07-31 00:00:00+00:00,23.194725271177052,23.194724378792774,8.042801211425532,48.8004280880481,20.295491722557955
2025-08-31 00:00:00+00:00,2.5022012349159573,2.502201543532978,-6.494009195252692,18.749780309810802,2.893101815188448
2025-09-30 00:00:00+00:00,-6.524694732989788,-6.524695033564864,5.360531786983924,-5.61679299972897,0.6494518570323127
2025-10-31 00:00:00+00:00,-7.38205183681464,-7.382052594476429,-3.8938725685544906,-7.16885999300394,-5.211877124250853
2025-11-30 00:00:00+00:00,-16.001724167269117,-16.00172340255872,-17.560769509454644,-22.264350998833216,-19.41462427725671
2025-12-31 00:00:00+00:00,-5.152800911041022,-5.15280119485233,-3.0010845506861283,-0.6559108870510477,-2.109451747688851
2026-01-31 00:00:00+00:00,-16.212469973501342,-16.21247066815743,-10.162362681181413,-17.488322946251834,-12.989044068973532
2026-02-28 00:00:00+00:00,-6.4455553690960565,-6.445554736490056,-14.944967106754348,-19.879687595587235,-16.75054543458763
